option,option_return,score,loss,epsilon,eval_clears
28296,0.8559091395410151,779,35.77429962158203,0.32797,
28378,57.629391258986686,888,32.425479888916016,0.3260225,
28460,1.2961827195167142,637,30.319223403930664,0.324075,
28539,3.057293065329167,894,38.8770866394043,0.3221987500000001,
28615,2.5945557188350525,782,37.20628356933594,0.32039375000000003,
28696,1.173187548910959,770,35.783592224121094,0.31847000000000003,
28774,4.3942138183364,752,39.729129791259766,0.3166175,
28853,-2.5246599579942925,746,32.957271575927734,0.3147412500000001,
28935,2.324386168516595,894,34.453346252441406,0.3127937500000001,
29013,2.1541741246931294,776,29.09009552001953,0.31094125000000006,
29099,1.168036177736721,770,32.69088363647461,0.30889875,
29176,1.2388722137479244,906,37.021732330322266,0.30706999999999995,
29263,1.4145181327167053,903,40.22911834716797,0.30500375,
29346,-2.543390252256085,776,39.71591567993164,0.30303250000000004,
29427,1.3903729513895382,779,44.99030303955078,0.30110875000000004,
29508,1.150651715426123,785,42.93506622314453,0.29918500000000003,
29590,1.09869494862576,779,35.1015739440918,0.29723750000000004,
29676,1.1136905644086248,915,32.685585021972656,0.295195,
29760,1.8336444271851735,779,34.26818084716797,0.2932,
29843,7.111711700027395,619,28.316709518432617,0.29122875000000004,
29922,2.397287540122245,785,36.92301940917969,0.2893525,
30000,,,29.598976135253906,0.2875000000000001,3.2666666666666666
30005,1.1783909541374622,891,40.45948791503906,0.28738125000000003,
30086,1.1821167441642397,776,45.06688690185547,0.28545750000000003,
30161,-2.5246599579942925,930,39.333465576171875,0.2836762500000001,
30240,2.7489271185148914,773,42.88593292236328,0.28180000000000005,
30316,2.7387457923091856,918,43.1534538269043,0.279995,
30396,2.8868545096510605,767,37.80689239501953,0.278095,
30476,1.2797674675615143,782,31.84222412109375,0.27619499999999997,
30555,1.2226211143122765,915,31.48920440673828,0.27431875000000006,
30640,-2.5569520183738272,782,36.04032516479492,0.2723,
30725,1.3600657533226084,749,32.58314895629883,0.27028125000000014,
30804,1.0569309191481073,927,33.198978424072266,0.268405,
30886,1.3428045296568865,891,34.03321075439453,0.2664575,
30967,-2.543390252256085,637,34.411781311035156,0.2645337500000001,
31045,-2.547956349733524,770,34.76454162597656,0.2626812500000001,
31122,4.144456538758426,921,45.81047821044922,0.26085250000000004,
31206,-2.5911798255774503,637,29.68740463256836,0.2588575000000001,
31284,1.0728580854367609,770,42.94623565673828,0.25700500000000004,
31369,42.189228728303426,740,37.779396057128906,0.2549862500000001,
31451,-2.565768673208188,779,37.72468566894531,0.2530387500000001,
31531,1.2843303884786494,770,28.445899963378906,0.2511387500000001,
31614,0.8882950077718239,637,40.00080108642578,0.2491675,
31695,1.4816934242064654,776,34.685142517089844,0.24724374999999998,
31774,1.2003949031691539,782,35.606422424316406,0.24536750000000007,
31853,47.84015372097167,888,29.983783721923828,0.24349125000000005,
31932,0.7371867275845009,785,38.567527770996094,0.24161500000000002,
32010,1.261487084593863,906,31.17314910888672,0.2397625,
32088,-2.543390252256085,770,37.406944274902344,0.23791000000000007,
32167,1.2961827195167142,924,33.70958709716797,0.23603375000000004,
32247,57.01654938785378,888,38.412322998046875,0.23413375000000003,
32327,1.3074044328067167,761,34.37412643432617,0.23223375000000002,
32406,1.8622141776706373,779,36.149574279785156,0.2303575,
32482,5.951893300493455,924,28.208518981933594,0.22855249999999994,
32564,1.4020549833500942,764,39.1896858215332,0.22660499999999995,
32647,1.2003949031691539,785,29.945924758911133,0.22463375000000008,
32726,-2.561382498190089,903,43.847625732421875,0.22275749999999994,
32808,1.9576924134758373,785,32.7983283996582,0.22080999999999995,
32890,2.979389830407764,770,34.272403717041016,0.21886249999999996,
32970,1.3193764843603173,921,35.99388885498047,0.21696249999999995,
33052,1.052129504582393,779,46.77949905395508,0.21501499999999996,
33133,1.0919192955768118,785,42.34129333496094,0.21309125000000007,
33213,1.2131539960789288,743,37.67927169799805,0.21119125000000005,
33293,6.795512506965849,918,41.991737365722656,0.20929125000000004,
33372,1.2906558847450904,921,37.3057975769043,0.20741500000000002,
33454,1.2569697928858992,619,38.793975830078125,0.20546750000000003,
33534,2.80843855358306,776,33.56061553955078,0.2035675,
33614,-2.5569520183738272,637,37.32548522949219,0.2016675,
33701,-2.5870503288661117,785,32.41621017456055,0.19960125000000006,
33775,1.3307115482896128,894,31.34943389892578,0.1978437500000001,
33856,1.1566070445960872,915,38.90062713623047,0.19591999999999998,
33939,-2.6151039211065155,785,36.41102600097656,0.19394875,
34021,7.769304498719883,770,39.31085968017578,0.19200125,
34103,-2.599315347048459,634,34.74237060546875,0.19005375000000002,
34185,2.8753624903698802,924,44.21205520629883,0.18810625000000003,
34272,1.3307115482896128,891,36.65823745727539,0.18603999999999998,
34356,2.0398666536049013,906,35.63832473754883,0.18404500000000001,
34437,1.4145181327167053,906,31.2568302154541,0.18212125,
34517,1.2961827195167142,758,34.127037048339844,0.18022125,
34598,1.2226211143122765,637,30.81407928466797,0.1782975,
34678,-2.552476786236189,921,36.287742614746094,0.17639749999999998,
34759,1.261487084593863,743,36.054012298583984,0.17447374999999998,
34842,1.4145181327167053,785,41.50510025024414,0.1725025,
34918,1.9835907059762041,1075,34.97416687011719,0.17069750000000006,
34999,-2.5246599579942925,785,41.36020278930664,0.16877375000000006,
35000,,,31.11374282836914,0.16875000000000007,3.3333333333333335
35082,2.909198510600631,782,33.06733322143555,0.16680250000000008,
35164,1.2388722137479244,891,38.25082015991211,0.16485500000000008,
35244,1.2899694403831734,782,40.17401123046875,0.16295500000000007,
35319,1.2388722137479244,1045,32.2559700012207,0.16117375000000012,
35406,1.2279837965643483,782,42.87997055053711,0.15910750000000007,
35487,0.7636746667826095,782,43.36102294921875,0.15718374999999996,
35567,-2.561382498190089,637,31.343463897705078,0.15528374999999994,
35650,1.4816934242064654,894,33.48973083496094,0.15331250000000007,
35733,1.0592865546923724,921,32.83303451538086,0.15134124999999998,
35819,1.4568764899644007,930,43.73480987548828,0.14929875000000004,
35904,1.205703958598705,900,33.69847106933594,0.14728000000000008,
35985,48.3334886070421,740,37.961483001708984,0.14535625000000008,
36068,59.42974185664244,1036,37.02463912963867,0.1433850000000001,
36143,51.976055077469034,1036,37.2157096862793,0.14160375000000003,
36229,1.2504886833983317,770,38.739501953125,0.13956125000000008,
36312,5.195398009902988,767,34.91210174560547,0.13759,
36397,1.2899694403831734,1042,32.26531219482422,0.13557125000000003,
36480,1.0961326377983596,897,35.474491119384766,0.13360000000000005,
36562,0.6324097579042112,785,37.05226516723633,0.13165250000000006,
36637,-2.565768673208188,924,37.05918884277344,0.1298712500000001,
36717,60.034389742038044,888,37.263004302978516,0.1279712500000001,
36796,1.4145181327167053,909,32.26495361328125,0.12609499999999996,
36875,1.052129504582393,770,33.618568420410156,0.12421875000000004,
36960,2.435313023865548,776,44.91029357910156,0.12219999999999998,
37039,1.942091912596173,773,29.288759231567383,0.12032375000000006,
37115,47.82917238100384,1036,40.82270050048828,0.11851875,
37198,0.8545668979060994,631,34.37773513793945,0.11654750000000003,
37279,-2.543390252256085,785,40.547325134277344,0.11462375000000002,
37360,1.3193764843603173,779,28.80491828918457,0.11270000000000002,
37443,2.440636816242133,779,41.750823974609375,0.11072875000000004,
37517,1.0925536587645386,1063,42.11937713623047,0.10897125000000007,
37606,-2.6151039211065155,785,39.23297119140625,0.10685750000000005,
37693,2.7013583343860943,770,35.553680419921875,0.10479125000000011,
37776,1.4816934242064654,767,31.233985900878906,0.10282000000000002,
37858,1.1078537462891431,776,40.77997970581055,0.10087250000000003,
37943,1.2226211143122765,918,34.49512481689453,0.09885375000000007,
38027,1.5067610345519853,891,41.739532470703125,0.09685875,
38110,-2.5246599579942925,631,33.04109573364258,0.09488750000000001,
38189,1.261487084593863,773,33.441383361816406,0.09301124999999999,
38267,1.150651715426123,903,32.27617263793945,0.09115874999999996,
38343,-2.599315347048459,785,34.522071838378906,0.08935375000000012,
38422,60.00647361552774,740,35.69157409667969,0.08747749999999999,
38507,-2.5911798255774503,785,24.21522331237793,0.08545875000000014,
38586,1.4145181327167053,752,39.36865234375,0.0835825,
38673,1.3903729513895382,891,40.424072265625,0.08151624999999996,
38756,0.6337270686964491,785,37.482234954833984,0.07954500000000009,
38841,-2.5294133584143497,785,36.213558197021484,0.07752625000000002,
38925,1.3428045296568865,782,38.69192886352539,0.07553125000000005,
39012,1.4816934242064654,891,44.293678283691406,0.07346500000000011,
39097,1.366469221875643,770,33.36803436279297,0.07144625000000004,
39175,-2.561382498190089,903,35.570701599121094,0.06959375000000001,
39262,-2.611216081925773,770,25.301193237304688,0.06752749999999996,
39345,-2.565768673208188,634,36.825923919677734,0.0655562500000001,
39430,1.383904801335968,746,48.99653244018555,0.06353750000000002,
39514,54.72551746934426,888,35.96040725708008,0.061542500000000055,
39596,3.0512754840310587,637,37.03118133544922,0.059595000000000065,
39671,1.4323077250647567,903,30.555187225341797,0.05781375000000011,
39749,1.5067610345519853,1039,29.496261596679688,0.05596125000000007,
39834,-2.5569520183738272,746,34.594608306884766,0.053942500000000004,
39916,-2.5786657778452318,764,41.751792907714844,0.05199500000000001,
39994,-2.547956349733524,912,25.631576538085938,0.05014249999999998,
40000,,,39.537376403808594,0.050000000000000044,3.433333333333333
40066,1.2450718326386632,773,42.373897552490234,0.050000000000000044,
40144,-2.6033221935779745,909,36.76613998413086,0.050000000000000044,
40224,62.526242086003215,1036,34.32535934448242,0.050000000000000044,
40310,6.7814555530040534,921,35.23396301269531,0.050000000000000044,
40397,1.2732208923215471,776,43.743125915527344,0.050000000000000044,
40481,1.4145181327167053,782,36.15968322753906,0.050000000000000044,
40569,-2.552476786236189,779,32.953956604003906,0.050000000000000044,
40650,60.02305467810875,1036,47.17707443237305,0.050000000000000044,
40735,1.3551341579463474,900,29.37448501586914,0.050000000000000044,
40813,-2.574409876611345,933,36.712345123291016,0.050000000000000044,
40892,1.4145181327167053,909,29.94240951538086,0.050000000000000044,
40975,57.59737173401974,888,30.128555297851562,0.050000000000000044,
41055,3.8316223798464986,906,29.55841636657715,0.050000000000000044,
41139,60.011945181951646,888,32.69133758544922,0.050000000000000044,
41219,1.2003949031691539,915,37.8232307434082,0.050000000000000044,
41303,-2.5246599579942925,634,26.693511962890625,0.050000000000000044,
41385,1.8495741510059944,637,35.08614730834961,0.050000000000000044,
41471,-2.552476786236189,776,34.85367202758789,0.050000000000000044,
41548,1.4816934242064654,1045,44.87040328979492,0.050000000000000044,
41631,-2.5569520183738272,900,43.7920036315918,0.050000000000000044,
41708,-2.5246599579942925,927,37.84549331665039,0.050000000000000044,
41794,1.4145181327167053,764,32.780609130859375,0.050000000000000044,
41877,1.336465095789382,894,34.321781158447266,0.050000000000000044,
41954,-2.6072889716421948,930,39.774383544921875,0.050000000000000044,
42030,2.5963231932265347,921,36.98261260986328,0.050000000000000044,
42116,4.9855353977635675,903,31.920732498168945,0.050000000000000044,
42197,-2.5828791200667793,927,36.994873046875,0.050000000000000044,
42277,1.021733034322586,782,30.583721160888672,0.050000000000000044,
42358,1.2504886833983317,906,35.018943786621094,0.050000000000000044,
42444,1.331582816366884,637,28.122997283935547,0.050000000000000044,
42520,1.071628122176893,894,36.87535095214844,0.050000000000000044,
42602,-2.565768673208188,785,26.932592391967773,0.050000000000000044,
42687,1.3074044328067167,773,36.84010314941406,0.050000000000000044,
42766,-2.5294133584143497,1069,36.30223083496094,0.050000000000000044,
42847,1.2899694403831734,927,44.718318939208984,0.050000000000000044,
42925,-2.547956349733524,785,24.283082962036133,0.050000000000000044,
43012,-2.552476786236189,912,33.835350036621094,0.050000000000000044,
43092,-2.5246599579942925,782,34.06488800048828,0.050000000000000044,
43175,-2.538778032581904,785,32.16256332397461,0.050000000000000044,
43254,1.3193764843603173,903,43.90192413330078,0.050000000000000044,
43334,1.2388722137479244,924,33.2963752746582,0.050000000000000044,
43418,-2.5341192248302065,758,32.552284240722656,0.050000000000000044,
43495,4.733753718248567,770,36.03858184814453,0.050000000000000044,
43576,1.3193764843603173,782,40.007755279541016,0.050000000000000044,
43660,55.765954340670966,740,44.17795181274414,0.050000000000000044,
43739,1.2279837965643483,767,31.58031463623047,0.050000000000000044,
43821,-2.561382498190089,785,40.98114013671875,0.050000000000000044,
43906,1.0509118409551246,758,36.57423400878906,0.050000000000000044,
43988,6.46266982921635,764,45.22819519042969,0.050000000000000044,
44070,1.1350409741501262,782,35.00027084350586,0.050000000000000044,
44153,1.3600657533226084,894,34.0975341796875,0.050000000000000044,
44233,1.2450718326386632,894,33.53208923339844,0.050000000000000044,
44315,-2.6072889716421948,785,37.3568000793457,0.050000000000000044,
44401,-2.6072889716421948,782,30.64043426513672,0.050000000000000044,
44479,1.183646919012718,927,35.37186050415039,0.050000000000000044,
44556,1.4816934242064654,903,31.207210540771484,0.050000000000000044,
44646,1.3600657533226084,752,27.567310333251953,0.050000000000000044,
44724,1.3074044328067167,933,39.48453140258789,0.050000000000000044,
44810,1.3551341579463474,921,27.531002044677734,0.050000000000000044,
44898,2.960464344887825,776,33.48167419433594,0.050000000000000044,
44984,1.1566070445960872,891,29.7856388092041,0.050000000000000044,
45000,,,38.69720458984375,0.050000000000000044,3.466666666666667
45067,-2.5701109864761063,773,29.344640731811523,0.050000000000000044,
45149,1.2226211143122765,776,36.61418151855469,0.050000000000000044,
45233,2.616857856688616,909,39.29289245605469,0.050000000000000044,
45314,0.9653918648673907,785,34.558143615722656,0.050000000000000044,
45388,5.782312820457054,1054,52.49884033203125,0.050000000000000044,
45473,1.308266988203215,785,32.32027816772461,0.050000000000000044,
45552,54.183107954275854,888,37.86350631713867,0.050000000000000044,
45637,1.4020549833500942,894,34.083396911621094,0.050000000000000044,
45726,2.5980139096197425,894,32.315006256103516,0.050000000000000044,
45814,-2.538778032581904,634,27.37607192993164,0.050000000000000044,
45892,1.2450718326386632,897,29.23472785949707,0.050000000000000044,
45975,1.0925536587645386,903,39.132179260253906,0.050000000000000044,
46062,2.939312142897451,785,25.759838104248047,0.050000000000000044,
46150,1.1350409741501262,891,29.917415618896484,0.050000000000000044,
46226,2.9314247217437535,924,34.41497802734375,0.050000000000000044,
46310,4.522621207600604,933,33.67116165161133,0.050000000000000044,
46390,1.5067610345519853,764,34.60542297363281,0.050000000000000044,
46475,57.529757830359756,888,38.33273696899414,0.050000000000000044,
46560,-2.6033221935779745,782,27.678569793701172,0.050000000000000044,
46649,1.2344000949570402,776,36.257118225097656,0.050000000000000044,
46732,-2.5246599579942925,930,42.02024841308594,0.050000000000000044,
46813,2.2001520686345692,785,31.076234817504883,0.050000000000000044,
46888,8.008556382735852,930,32.437232971191406,0.050000000000000044,
46967,57.01139801667954,888,32.98246383666992,0.050000000000000044,
47052,55.223451838109824,740,37.02348327636719,0.050000000000000044,
47136,1.4145181327167053,752,33.89706802368164,0.050000000000000044,
47212,1.4263181650000951,900,36.30603790283203,0.050000000000000044,
47294,-2.552476786236189,785,32.4692268371582,0.050000000000000044,
47379,62.526242086003215,888,39.05559158325195,0.050000000000000044,
47462,1.01599799385706,782,36.349082946777344,0.050000000000000044,
47548,1.366469221875643,900,40.637969970703125,0.050000000000000044,
47623,-2.574409876611345,776,34.179832458496094,0.050000000000000044,
47703,0.9115838585664036,924,32.701507568359375,0.050000000000000044,
47786,1.916806550810542,900,28.08918571472168,0.050000000000000044,
47868,-2.5701109864761063,903,34.276248931884766,0.050000000000000044,
47953,1.4323077250647567,906,31.30486488342285,0.050000000000000044,
48037,4.733696986598155,909,37.29790496826172,0.050000000000000044,
48121,3.242243374216402,894,34.145809173583984,0.050000000000000044,
48200,0.9429069098825843,779,39.66350173950195,0.050000000000000044,
48284,-2.5246599579942925,782,35.97373962402344,0.050000000000000044,
48364,4.064617714664818,900,33.80197525024414,0.050000000000000044,
48446,8.567782739111411,770,26.946285247802734,0.050000000000000044,
48522,1.2961827195167142,1069,37.99116897583008,0.050000000000000044,
48603,1.2899694403831734,909,43.90301513671875,0.050000000000000044,
48680,1.3307115482896128,915,33.414363861083984,0.050000000000000044,
48760,3.237672660164551,927,41.68136978149414,0.050000000000000044,
48849,-2.6302703623502737,785,30.933563232421875,0.050000000000000044,
48932,1.2131539960789288,767,38.009429931640625,0.050000000000000044,
49018,60.63944916980682,888,36.527191162109375,0.050000000000000044,
49099,1.4816934242064654,779,31.309532165527344,0.050000000000000044,
49176,-2.5786657778452318,933,35.90935516357422,0.050000000000000044,
49256,3.155522487066941,915,32.56144714355469,0.050000000000000044,
49339,1.5067610345519853,915,29.67915916442871,0.050000000000000044,
49420,1.3600657533226084,903,31.85362434387207,0.050000000000000044,
49504,2.1716762333049844,927,40.83816909790039,0.050000000000000044,
49584,-2.565768673208188,930,41.651119232177734,0.050000000000000044,
49665,6.72443451351229,912,39.08854293823242,0.050000000000000044,
49746,1.3551341579463474,758,35.473472595214844,0.050000000000000044,
49825,34.86693011814317,1036,37.13724899291992,0.050000000000000044,
49903,1.8524220921459897,933,45.36048889160156,0.050000000000000044,
49982,-2.5911798255774503,773,28.354290008544922,0.050000000000000044,
50000,,,35.45372009277344,0.050000000000000044,3.4
50060,4.65615399997868,906,33.57822799682617,0.050000000000000044,
50138,-2.5341192248302065,909,36.53379821777344,0.050000000000000044,
50221,-2.5911798255774503,779,36.0428352355957,0.050000000000000044,
50304,7.630318653831488,915,25.42347526550293,0.050000000000000044,
50379,32.89041744506333,1036,37.73677062988281,0.050000000000000044,
50456,56.44673867037597,888,25.55900001525879,0.050000000000000044,
50535,1.4263181650000951,758,32.13145065307617,0.050000000000000044,
50619,1.4816934242064654,779,32.953495025634766,0.050000000000000044,
50698,3.199820940474238,897,41.107215881347656,0.050000000000000044,
50781,1.0777079991395024,924,31.534446716308594,0.050000000000000044,
50862,-2.543390252256085,773,30.362533569335938,0.050000000000000044,
50946,3.626141436765115,767,32.38977813720703,0.050000000000000044,
51033,1.989455235042179,779,30.836313247680664,0.050000000000000044,
51120,1.3551341579463474,761,33.760704040527344,0.050000000000000044,
51196,1.4079846478141091,894,34.258399963378906,0.050000000000000044,
51275,1.4568764899644007,894,39.03689956665039,0.050000000000000044,
51358,1.2843303884786494,930,37.55512619018555,0.050000000000000044,
51436,4.910589553181471,1060,34.85039520263672,0.050000000000000044,
51516,1.4079846478141091,909,33.50411605834961,0.050000000000000044,
51593,5.8280906033581115,918,40.2557373046875,0.050000000000000044,
51677,1.261487084593863,924,36.86723327636719,0.050000000000000044,
51763,2.118236341510615,767,36.398921966552734,0.050000000000000044,
51843,1.4145181327167053,930,41.686485290527344,0.050000000000000044,
51925,1.0925536587645386,921,35.30837631225586,0.050000000000000044,
52009,2.36932957076388,927,29.31597900390625,0.050000000000000044,
52093,4.334398077935708,909,38.97588348388672,0.050000000000000044,
52174,2.9433763088135105,927,34.646995544433594,0.050000000000000044,
52255,-2.599315347048459,785,29.125137329101562,0.050000000000000044,
52337,1.3903729513895382,770,31.27465057373047,0.050000000000000044,
52416,52.99575848593311,1036,38.466644287109375,0.050000000000000044,
52500,1.4323077250647567,900,38.55255126953125,0.050000000000000044,
52582,1.2279837965643483,906,42.678009033203125,0.050000000000000044,
52666,1.3551341579463474,776,38.28704071044922,0.050000000000000044,
52749,-2.5341192248302065,779,41.74831771850586,0.050000000000000044,
52829,1.2388722137479244,897,35.5417594909668,0.050000000000000044,
52912,39.96436178509572,888,26.75946807861328,0.050000000000000044,
52985,-2.6072889716421948,782,31.12554359436035,0.050000000000000044,
53066,1.4323077250647567,933,48.40610122680664,0.050000000000000044,
53145,1.4079846478141091,918,35.50495147705078,0.050000000000000044,
53226,1.184784161893157,779,26.688377380371094,0.050000000000000044,
53307,-2.561382498190089,900,28.969348907470703,0.050000000000000044,
53391,1.1343937308201324,773,36.93913269042969,0.050000000000000044,
53469,60.040143289537816,1036,33.39520263671875,0.050000000000000044,
53551,-2.6265357195457306,782,40.487640380859375,0.050000000000000044,
53628,1.3131004448314882,782,42.647830963134766,0.050000000000000044,
53702,2.892110474526316,1066,34.402427673339844,0.050000000000000044,
53784,1.3551341579463474,897,45.850128173828125,0.050000000000000044,
53864,-2.5246599579942925,915,39.64134216308594,0.050000000000000044,
53946,2.96493646367871,894,47.45525360107422,0.050000000000000044,
54028,-2.5341192248302065,776,46.319210052490234,0.050000000000000044,
54108,1.0867752088262514,891,40.188568115234375,0.050000000000000044,
54190,1.4145181327167053,761,40.569664001464844,0.050000000000000044,
54275,1.2397091503865914,782,47.45648193359375,0.050000000000000044,
54360,-2.5246599579942925,779,34.09965133666992,0.050000000000000044,
54441,1.4323077250647567,891,32.6191291809082,0.050000000000000044,
54519,1.383904801335968,1045,24.888999938964844,0.050000000000000044,
54599,1.2843303884786494,933,34.57945251464844,0.050000000000000044,
54683,1.2120560940074696,933,47.480384826660156,0.050000000000000044,
54764,0.9758796337793048,921,31.291568756103516,0.050000000000000044,
54852,45.5550349473451,888,47.8980598449707,0.050000000000000044,
54939,39.911105129525595,888,32.47099304199219,0.050000000000000044,
55000,,,32.6878776550293,0.050000000000000044,3.3
55023,-2.5246599579942925,767,39.9434700012207,0.050000000000000044,
55107,1.2569697928858992,930,36.36613845825195,0.050000000000000044,
55184,1.2388722137479244,1042,35.66480255126953,0.050000000000000044,
55267,0.9856096369992353,767,42.530052185058594,0.050000000000000044,
55354,1.168036177736721,921,31.77898597717285,0.050000000000000044,
55437,1.4145181327167053,613,46.323177337646484,0.050000000000000044,
55520,-2.5569520183738272,779,39.824615478515625,0.050000000000000044,
55603,1.4568764899644007,773,40.74357986450195,0.050000000000000044,
55690,1.189935533067395,782,36.053218841552734,0.050000000000000044,
55768,1.4508264292930253,1039,27.51788330078125,0.050000000000000044,
55846,-2.5246599579942925,930,26.66781234741211,0.050000000000000044,
55928,1.0316082095365695,779,26.785259246826172,0.050000000000000044,
56014,2.6496475480134474,782,33.29469680786133,0.050000000000000044,
56100,1.0112921274412034,918,34.056793212890625,0.050000000000000044,
56174,0.9420891586934349,927,33.00033950805664,0.050000000000000044,
56253,5.161720623310218,758,39.05910873413086,0.050000000000000044,
56334,1.2843303884786494,894,30.910045623779297,0.050000000000000044,
56407,1.0668706059097048,933,33.148162841796875,0.050000000000000044,
56491,1.3260559815952602,897,40.30549621582031,0.050000000000000044,
56579,1.261487084593863,779,33.685733795166016,0.050000000000000044,
56662,-2.543390252256085,782,41.34747314453125,0.050000000000000044,
56737,-2.6302703623502737,933,40.01264572143555,0.050000000000000044,
56819,-2.595268027321676,785,26.83388328552246,0.050000000000000044,
56908,-2.543390252256085,779,33.44342803955078,0.050000000000000044,
56991,1.5606566867330227,924,31.391664505004883,0.050000000000000044,
57069,1.2843303884786494,915,27.034761428833008,0.050000000000000044,
57150,2.452793008527232,767,30.78934097290039,0.050000000000000044,
57229,47.34088065719381,888,42.67491149902344,0.050000000000000044,
57311,1.5067610345519853,903,33.42937469482422,0.050000000000000044,
57395,1.2226211143122765,903,44.20389938354492,0.050000000000000044,
57475,-2.6151039211065155,782,49.31864929199219,0.050000000000000044,
57551,61.25637385646697,1036,30.76312255859375,0.050000000000000044,
57629,2.892110474526316,927,40.101131439208984,0.050000000000000044,
57708,50.87989188603952,888,45.59040069580078,0.050000000000000044,
57777,57.629391258986686,1036,33.69115447998047,0.050000000000000044,
57852,-2.5701109864761063,930,48.28580856323242,0.050000000000000044,
57938,1.9051553102923078,924,37.39543151855469,0.050000000000000044,
58022,1.1723754701273972,776,26.831100463867188,0.050000000000000044,
58106,-2.538778032581904,782,37.402896881103516,0.050000000000000044,
58191,1.2906558847450904,776,30.47694206237793,0.050000000000000044,
58269,1.2732208923215471,906,39.13521957397461,0.050000000000000044,
58350,0.8318736523011923,779,37.16105270385742,0.050000000000000044,
58432,0.7636746667826095,927,44.199462890625,0.050000000000000044,
58511,-2.5246599579942925,782,43.42673873901367,0.050000000000000044,
58590,8.67468798490542,924,35.0074348449707,0.050000000000000044,
58668,1.894273523722352,927,31.03879165649414,0.050000000000000044,
58750,-2.5294133584143497,915,36.23996353149414,0.050000000000000044,
58835,4.629393408015284,782,37.28855514526367,0.050000000000000044,
58913,57.53427826686242,1036,31.88984489440918,0.050000000000000044,
58989,6.518549514367286,927,29.71139144897461,0.050000000000000044,
59071,1.1413069570714827,770,42.79294967651367,0.050000000000000044,
59157,1.4145181327167053,915,38.88880157470703,0.050000000000000044,
59238,1.4145181327167053,776,39.17560577392578,0.050000000000000044,
59323,-2.5911798255774503,927,32.51267623901367,0.050000000000000044,
59402,3.311866127725419,906,40.96788024902344,0.050000000000000044,
59480,-2.538778032581904,779,45.89155197143555,0.050000000000000044,
59563,4.803902369318709,903,37.85881423950195,0.050000000000000044,
59646,1.3551341579463474,761,41.3026123046875,0.050000000000000044,
59729,1.2003949031691539,785,25.65451431274414,0.050000000000000044,
59817,-2.561382498190089,767,36.039772033691406,0.050000000000000044,
59903,0.6191715516254533,776,33.05371856689453,0.050000000000000044,
59984,0.8437580288967156,637,41.87294387817383,0.050000000000000044,
60000,,,41.172943115234375,0.050000000000000044,3.3666666666666667
60063,50.88389873256904,888,37.080528259277344,0.050000000000000044,
60141,0.8318736523011923,891,32.51576232910156,0.050000000000000044,
60226,7.704999854757489,767,40.69381332397461,0.050000000000000044,
60308,61.25073480456245,888,37.3940315246582,0.050000000000000044,
60393,-2.61895288189545,785,42.264469146728516,0.050000000000000044,
60472,0.6141125704351067,933,35.06336975097656,0.050000000000000044,
60548,1.3371654777523625,927,31.02783203125,0.050000000000000044,
60631,-2.6072889716421948,927,50.250572204589844,0.050000000000000044,
60707,-2.543390252256085,930,46.249298095703125,0.050000000000000044,
60795,1.3307115482896128,912,30.562110900878906,0.050000000000000044,
60873,2.8251168461850016,1042,37.22831726074219,0.050000000000000044,
60953,5.815055190239708,1060,34.69352722167969,0.050000000000000044,
61028,1.1723754701273972,912,40.94565963745117,0.050000000000000044,
61106,1.3607732098508714,1054,34.914649963378906,0.050000000000000044,
61196,-2.565768673208188,785,34.401641845703125,0.050000000000000044,
61282,-2.547956349733524,767,33.12965393066406,0.050000000000000044,
61366,-2.5701109864761063,912,37.87446594238281,0.050000000000000044,
61454,1.336465095789382,906,25.458616256713867,0.050000000000000044,
61538,3.1761562482554813,915,40.43814468383789,0.050000000000000044,
61611,6.7874684732487065,1051,37.70521545410156,0.050000000000000044,
61697,5.003504077957553,752,28.929637908935547,0.050000000000000044,
61777,-2.595268027321676,930,34.27220916748047,0.050000000000000044,
61860,4.640571815960968,900,36.816898345947266,0.050000000000000044,
61946,-2.599315347048459,782,35.142295837402344,0.050000000000000044,
62032,1.0793846536419236,894,34.17791748046875,0.050000000000000044,
62114,-2.5341192248302065,773,42.2822265625,0.050000000000000044,
62201,-2.547956349733524,912,31.573806762695312,0.050000000000000044,
62282,1.09869494862576,782,34.69426727294922,0.050000000000000044,
62365,3.199820940474238,909,34.735130310058594,0.050000000000000044,
62442,-2.5786657778452318,927,41.02680587768555,0.050000000000000044,
62514,-2.538778032581904,927,31.679662704467773,0.050000000000000044,
62602,2.466212406325282,785,40.048030853271484,0.050000000000000044,
62686,-2.5246599579942925,785,25.805265426635742,0.050000000000000044,
62773,1.3600657533226084,752,33.97317886352539,0.050000000000000044,
62857,1.3137938229748387,779,30.36248016357422,0.050000000000000044,
62943,1.1463558159593534,930,31.154329299926758,0.050000000000000044,
63028,3.5268181459413337,776,41.63234329223633,0.050000000000000044,
63106,1.4323077250647567,746,39.175941467285156,0.050000000000000044,
63189,1.09869494862576,785,33.78989028930664,0.050000000000000044,
63270,4.8965094499684705,903,25.840063095092773,0.050000000000000044,
63354,0.9515547399640727,933,30.472986221313477,0.050000000000000044,
63439,-2.5786657778452318,924,36.393310546875,0.050000000000000044,
63523,2.88719456156894,906,33.479881286621094,0.050000000000000044,
63603,1.1291451982718617,909,47.081058502197266,0.050000000000000044,
